name,popularity,followers,updated_genre
Symphony X,49.0,224599.0,'metal'
Vanden Plas,29.0,23243.0,'christian power metal'
Kamelot,54.0,322744.0,'gothic symphonic metal'
Maarit,29.0,2719.0,'classic iskelma'
Cherie Lily,19.0,679.0,'strut'
Manila Luzon,29.0,31211.0,'draga'
Cartel Madras,36.0,7346.0,'alberta hip hop'
The Dorf,0.0,170.0,'dortmund indie'
Courtney Love,43.0,170975.0,'alternative rock'
Deacon Blue,52.0,173243.0,'classic uk pop'
Modern Talking,69.0,1058648.0,'eurodance'
The Three Degrees,53.0,142316.0,'classic girl group'
Omid,32.0,13851.0,'afghan pop'
Tom Caruana,31.0,1390.0,
Cassandra Jenkins,46.0,22406.0,'art pop'
Hayden Arp,13.0,444.0,
Waxahatchee,57.0,149644.0,'alabama indie'
Manic Focus,49.0,45549.0,'livetronica'
Sun Glitters,33.0,28570.0,'chillwave'
Robag Wruhme,40.0,46181.0,'electronica'
Steve Gorn,5.0,0.0,
Agustín Pereyra Lucena,17.0,1119.0,'bossa nova jazz'
Atom™,11.0,449.0,
Mike Zito,41.0,17750.0,'blues rock'
Cedric Burnside,46.0,20618.0,'black americana'
Flyy Git,0.0,0.0,
ColtCuts,18.0,2994.0,'deep dubstep'
Zdot,54.0,7244.0,'grime'
Moia Bri,26.0,79.0,
Rider Shafique,37.0,3761.0,
Seven,5.0,185.0,
Rick Braun,50.0,31274.0,'jazz trumpet'
Dave Weckl,39.0,62368.0,'jazz drums'
Jeff Lorber Fusion,36.0,14914.0,'jazz funk'
穐吉敏子,27.0,8298.0,'classic japanese jazz'
Giuseppe Venezia,6.0,18.0,
Elio Coppola,9.0,31.0,
Jessica Williams,15.0,2914.0,
Paul Carrack,58.0,145351.0,'adult standards'
James Digger,28.0,221.0,
Ben Klock,36.0,106325.0,'german techno'
Kazy Lambist,56.0,89455.0,'french indie pop'
The London Session Orchestra,38.0,423.0,
Limahl,52.0,49617.0,'new romantic'
Midge Ure,48.0,89702.0,'new romantic'
Paul Quinn,4.0,202.0,
Pietro Lombardi,65.0,416362.0,'german pop'
Jigzaw,56.0,117093.0,'deep german hip hop'
Noir40,33.0,2726.0,
Mongo Santamaría,49.0,54751.0,'afro-cuban percussion'
SKAN,58.0,75545.0,'bass trap'
The Weather Girls,60.0,119248.0,'disco'
Laurence Love Greed,7.0,39.0,
Squarepusher,48.0,180660.0,'abstract'
菅田将暉,65.0,1594176.0,'anime rock'
Art Brut,33.0,25131.0,'british indie rock'
the pillows,53.0,144946.0,'hokkaido indie'
Okmalumkoolkat,39.0,56457.0,'afro soul'
Rouge Mary,23.0,674.0,
Faris Badwan,32.0,531.0,
Pave Maijanen,40.0,8907.0,'classic finnish pop'
Rajesh Roshan,46.0,345952.0,'classic bollywood'
Srinidhi Venkatesh,51.0,308.0,
Kurt Tucholsky,17.0,2259.0,'german literature'
Arno Strobel,52.0,5205.0,
Philip K. Dick,25.0,2196.0,'reading'
Crystal Gayle,56.0,255891.0,'adult standards'
Nan Goldin,1.0,127.0,
Kim Se Jeong,54.0,248557.0,'k-pop'
MC 몽,46.0,31355.0,'k-rap'
LEE HI,73.0,1248157.0,'k-pop'
윤미래,58.0,0.0,'k-pop'
Glebasta Spal,30.0,11879.0,
Krijo Stalka,36.0,9526.0,'german underground rap'
Ben Hardt,19.0,245.0,
Stan,14.0,550.0,
Abiad,28.0,1067.0,
Curtis (冷炫忱),14.0,2062.0,'chinese electronic'
小潘潘,10.0,21.0,
文慧如,47.0,46708.0,'mandopop'
林俊逸,21.0,432.0,
動力火車,56.0,85978.0,'c-pop'
朱浩仁,24.0,1628.0,
5forty2,20.0,223.0,'malaysian hip hop'
Ashtaka,8.0,10.0,
Dwagie,39.0,13713.0,'taiwan hip hop'
DJ KOO,10.0,221.0,
黃秋生,31.0,1997.0,'hong kong indie'
Bop,40.0,14156.0,'drum and bass'
Liquitek,3.0,132.0,
Cutworks,15.0,274.0,'russian dnb'
Satl,39.0,9168.0,'liquid funk'
Reborn,5.0,122.0,
Abstract Elements,6.0,1606.0,'deep liquid bass'
Waldo,33.0,13001.0,'eurodance'
Atu,34.0,23680.0,
Dpat,31.0,20296.0,
Bauhaus,55.0,552554.0,'alternative rock'
Nocow,27.0,7000.0,'future garage'
Sense MC,16.0,488.0,
Karl Sav,4.0,155.0,
The Endless Blockade,8.0,3453.0,'powerviolence'
Rwake,11.0,7240.0,'arkansas metal'
Drekavac,0.0,65.0,
谷村新司,35.0,42958.0,'japanese singer-songwriter'
Leon Rosselson,25.0,1550.0,'traditional british folk'
Levellers,47.0,64287.0,'brighton indie'
Nancy Wilson,31.0,5817.0,
Barbara Fairchild,24.0,5768.0,'arkansas country'
The New Christy Minstrels,34.0,22726.0,'american folk revival'
UhAhUh,0.0,46.0,
GPU Panic,33.0,855.0,
Sara Tavares,43.0,56317.0,'morna'
Desmond Foster,33.0,869.0,'swedish reggae'
Steve Jansen,26.0,6347.0,'ambient pop'
Minnie,42.0,16238.0,
Gaya-K,26.0,1430.0,
B. Thompson,8.0,331.0,
Jesse Boykins III,50.0,64320.0,'alternative r&b'
Angelica Bess,34.0,2045.0,
Cuushe,28.0,9499.0,'ambient pop'
Naila Boss,21.0,90.0,
Bri Smilez,1.0,11.0,
Childish Major,53.0,96130.0,'alternative r&b'
Natalie Grant,54.0,401362.0,'ccm'
Penuckle,3.0,89.0,'underground rap'
Bayje,4.0,393.0,
Nonpalidece,58.0,297027.0,'argentine reggae'
Def Dee,21.0,513.0,'abstract beats'
Anthony Thomas,14.0,55.0,
Maths Time Joy,45.0,11511.0,'alternative r&b'
Calper,35.0,2237.0,'alternative r&b'
Alex Lustig,56.0,33371.0,'indie soul'
Sonn,46.0,13120.0,
Rationale,58.0,77576.0,'uk contemporary r&b'
Southern California Community Choir,12.0,286.0,
Beverly Jo Scott,27.0,1864.0,'belgian blues'
Davide Shorty,41.0,20630.0,'italian pop'
Anna Calvi,44.0,105150.0,'art pop'
Lina Maly,51.0,42356.0,'german indie'
Γιάννης Κότσιρας,49.0,66815.0,'classic greek pop'
Bijelo dugme,49.0,107540.0,'croatian rock'
Λάκης Παπαδόπουλος,34.0,10166.0,'classic greek rock'
Ελένη Τσαλιγοπούλου,41.0,27891.0,'entehno'
Sokratis Malamas,49.0,81616.0,'classic greek pop'
Γιάννης Πάριος,10.0,16481.0,'entehno'
Vassilikos,26.0,3662.0,'greek indie'
Γιώργος Κουμεντάκης,0.0,34.0,
Αρλέτα,41.0,24075.0,'classic greek pop'
Πάνος Μουζουράκης,45.0,56403.0,'entehno'
Ελεωνόρα Ζουγανέλη,44.0,91372.0,'entehno'
Νατάσα Θεοδωρίδου,52.0,166552.0,'entehno'
Λαυρέντης Μαχαιρίτσας,46.0,72228.0,'classic greek rock'
Marky Beats,18.0,67.0,
Corey Hart,53.0,215888.0,'album rock'
Mausio,50.0,37555.0,'tekk'
Hypanda,42.0,812.0,
Ali471,55.0,96078.0,'german hip hop'
Don Raye,13.0,551.0,
Helen Shapiro,43.0,57147.0,'adult standards'
Scott Hamilton Quartet,7.0,257.0,
Peter McCann,21.0,268.0,
Jimmy Scott,41.0,21796.0,'vocal jazz'
Paula Vesala,16.0,8033.0,
Jenni Vartiainen,49.0,112058.0,'finnish dance pop'
Simona Molinari,37.0,28559.0,'italian adult pop'
GHOST,30.0,25800.0,
Honoré de Balzac,13.0,295.0,
Pete Candoli,8.0,225.0,'jazz trumpet'
GrubenKlangOrchester,0.0,19.0,
Towa Carson,33.0,3225.0,'classic swedish pop'
Ronn L. Chick,0.0,1.0,
One Piece,13.0,8630.0,
Mara Lynn Brown,0.0,4.0,
Lucien Gainsbourg,20.0,3575.0,
Paula Kelly,22.0,89.0,
Chet Baker Trio,16.0,6148.0,
Zacke,38.0,10134.0,'norrlandsk hip hop'
Hubert Lenoir,42.0,24221.0,'hip hop quebecois'
Funeral for a Friend,50.0,203731.0,'post-hardcore'
Shelter,33.0,27711.0,'hardcore'
Tiggi Hawke,46.0,8518.0,
Nicolas Bougaïeff,20.0,1983.0,
Six Sigma,24.0,125.0,
Sweez,13.0,1674.0,
Nitty B,8.0,375.0,
darienstaxx,7.0,903.0,
Duke Luke,52.0,1260.0,
Austuzhe,35.0,87.0,
Denis Jones,11.0,728.0,
Анна Плетнёва,0.0,1786.0,
молодёжьвыбираеткосмос,28.0,12752.0,'russian underground rap'
MURDA KILLA,43.0,44970.0,'russian hip hop'
вертушка газманова,34.0,17376.0,'russian underground rap'
zygomaticus,33.0,3826.0,'russian emo rap'
Aux,0.0,0.0,
LIDA,60.0,151776.0,'russian alt pop'
j0hnny,23.0,192.0,'electropowerpop'
Shifter,3.0,5.0,
Synthwulf,20.0,684.0,'freeform hardcore'
Jimni Cricket,14.0,85.0,
Vau Boy,29.0,2434.0,
Jamie-Rose,30.0,1513.0,
Deja,17.0,18.0,
Slen-D,33.0,1311.0,
Woebn,31.0,1414.0,
JoDie,20.0,321.0,
Mitomoro,20.0,1011.0,
ДЕТИ RAVE,61.0,888.0,'russian rave'
дора,66.0,671122.0,'russian alt pop'
алёна швец.,66.0,1175075.0,'russian alt pop'
Rauf & Faik,68.0,1293654.0,'russian pop'
Зомб,54.0,398847.0,'russian hip hop'
M00NCHILD,38.0,130.0,
IROH,49.0,40965.0,'russian trap'
SUPERIOR.CAT.PROTEUS,16.0,16.0,
Lottery Billz,26.0,1983.0,
CAKEBOY,49.0,103369.0,'russian hip hop'
FLESH,3.0,7.0,
GLAM GO!,33.0,34135.0,'russian trap'
просто Лера,56.0,236272.0,'russian alt pop'
Pull Up,6.0,801.0,
Luther Dickinson,19.0,4335.0,'memphis americana'
Kurt Lieck,3.0,3.0,
Buscemi,38.0,10357.0,'belgian pop'
Gravity Noir,7.0,3562.0,
Feuerschwanz,57.0,104413.0,'german rock'
dArtagnan,52.0,55270.0,
Midnattsol,24.0,25731.0,'german metal'
Corvus Corax,48.0,105066.0,'folk metal'
Liv Kristine,36.0,31035.0,'gothic metal'
Nitzer Ebb,37.0,64952.0,'british industrial'
Front Line Assembly,39.0,71411.0,'aggrotech'
Ross the Boss,27.0,8651.0,'neo-trad metal'
Ina Müller,47.0,103373.0,'german country'
Amor & Die Kids,8.0,171.0,'german rock'
Anstandslos & Durchgeknallt,59.0,87442.0,'german pop'
Alton Fitzgerald White,11.0,81.0,
Judy Winter,37.0,103.0,
Joachim Badenhorst,14.0,404.0,
Peppino D'Agostino,15.0,2689.0,'fingerstyle'
Dallas Acid,27.0,2781.0,'experimental synth'
Ram Dass,49.0,7771.0,'motivation'
East Forest,58.0,73102.0,'high vibe'
Kate St John,4.0,605.0,
Skating Polly,38.0,37978.0,'bubblegrunge'
Ordo Rosarius Equilibrio,31.0,14142.0,'dark wave'
Ted Nugent,60.0,924030.0,'acid rock'
Fra Det Onde,1.0,134.0,
Kako,9.0,195.0,
Uwe Kröger,29.0,2127.0,'german show tunes'
Wesley Schultz,43.0,12387.0,
Chris Constantinou,33.0,146.0,
Sole Vale,1.0,100.0,
Shao Dow,50.0,10406.0,'anime rap'
Kimya Dawson,52.0,130110.0,'anti-folk'
Brownout,37.0,24287.0,'bboy'
Bea Lorenzo,27.0,3066.0,
Marion Aunor,45.0,31813.0,'opm'
The Juans,60.0,696880.0,'opm'
Sabu,29.0,6227.0,'pinoy indie'
Rice Lucido,25.0,8931.0,'pinoy indie'
MC Einstein,56.0,60732.0,'pinoy hip hop'
LACEI,0.0,92.0,
Tzusing,34.0,34220.0,'chinese electronic'
Samuel L. Jackson,37.0,6987.0,
Beats 4 Ya,0.0,0.0,
Low Cutt,0.0,0.0,
Lord of the Lost,52.0,95941.0,'dark rock'
Ferris MC,49.0,45368.0,'german reggae'
marina,31.0,837.0,
Flamingosis,54.0,140637.0,'chillhop'
Akinyemi,31.0,3887.0,
Cool Company,51.0,30460.0,'vapor soul'
Nic Hanson,50.0,3424.0,
Jam in the Van,45.0,13739.0,'west coast reggae'
Caribou Vibration Ensemble,1.0,469.0,
Evelyn Chang,6.0,55.0,'taiwan classical performance'
Søs Fenger,51.0,24210.0,'classic danish pop'
Sanne Salomonsen,47.0,50256.0,'classic danish pop'
Okay Temiz,28.0,5810.0,'anadolu rock'
No-Neck Blues Band,6.0,2966.0,'experimental psych'
Yoruba Dun Dun Orchestra,1.0,30.0,
Annette Lowman,0.0,26.0,
Sarah Lancman,14.0,1511.0,
Beppo Küster,2.0,55.0,
Monika Herz,12.0,753.0,'volksmusik'
Maja Catrin Fritsche,2.0,63.0,
Linda Feller,32.0,3605.0,'classic schlager'
Uta Bresan,28.0,3087.0,'discofox'
Anıl Piyancı,66.0,935669.0,'turkce drill'
Stan Forebee,49.0,14914.0,'chillhop'
Desh,55.0,1142.0,'lo-fi jazzhop'
saib.,64.0,127347.0,'chillhop'
ØDYSSEE,54.0,13211.0,'chillhop'
Didier Laloy,16.0,1231.0,'accordion'
Ella Endlich,41.0,51122.0,'german pop'
Horst Köbbert,1.0,79.0,
De Plattfööt,5.0,263.0,
Brigitte Stefan & Meridian,0.0,16.0,'ostrock'
Alex Koo,10.0,510.0,'belgian jazz'
Sarah McLeod,19.0,1927.0,'australian dance'
Fortanoiza,32.0,427.0,
La P'tite Fumée,41.0,26314.0,
Floxytek,44.0,16212.0,'frenchcore'
Perfect Stranger,31.0,8991.0,'israeli techno'
Shadow Chronicles,22.0,1464.0,
Sonic Species,35.0,21835.0,'full on'
Egorythmia,35.0,20759.0,'progressive psytrance'
Future Frequency,16.0,3134.0,
Ticon,35.0,26449.0,'progressive psytrance'
Growling Mad Scientists,18.0,803.0,
Shpongle,49.0,238086.0,'downtempo'
Hujaboy,25.0,6213.0,'full on'
LOUD,42.0,26352.0,
Ajja,41.0,63477.0,'dark psytrance'
Hypnocoustics,26.0,3787.0,'forest psy'
Laughing Buddha,34.0,21417.0,'full on'
Altruism,32.0,16763.0,'forest psy'
Killerwatts,35.0,12506.0,'forest psy'
Braincell,19.0,11323.0,
Dickster,35.0,11466.0,'psychedelic trance'
Outside The Universe,28.0,9596.0,'forest psy'
Magik,26.0,1328.0,
Prabhu Nam Kaur,30.0,3598.0,'kirtan'
Livtar Singh Khalsa,9.0,381.0,'kundalini'
Ram Dass Khalsa,49.0,7771.0,'motivation'
Ashana,49.0,33076.0,'healing'
Lucy Woodward,30.0,8507.0,
Litto Nebbia,35.0,31214.0,'argentine rock'
La Casa Azul,57.0,137836.0,'spanish indie pop'
Jaded,53.0,20719.0,'uk dance'
Black Caviar,61.0,42364.0,'bass house'
Moor Mother,38.0,28216.0,'afrofuturism'
Jesse Terry,16.0,2904.0,
Lastlings,53.0,46788.0,'edm'
Byron Metcalf,36.0,11629.0,'ambient'
Mark Seelig,28.0,986.0,
Loren Nerell,6.0,285.0,
Dirk Serries,16.0,717.0,
Sam Rosenthal,11.0,327.0,
Dashmesh Khalsa,9.0,39.0,
Bernhard Wöstheinrich,2.0,144.0,'berlin school'
Peter Phippen,36.0,2273.0,'eau claire indie'
Mariachi Entertainment System,34.0,11464.0,'vgm instrumental'
Neal Acree,55.0,9295.0,'scorecore'
Derek Duke,47.0,4174.0,'video game music'
Michael McCann,47.0,19941.0,'canadian soundtrack'
Ed Harrison,35.0,9805.0,'video game music'
Regina Lund,11.0,839.0,
Aleksandar Dimitrijevic,25.0,2835.0,'epicore'
Tom Jenkins,6.0,408.0,
Alexander Rudd,20.0,222.0,'british soundtrack'
James Hannigan,47.0,4446.0,'video game music'
Daniel Law Heath,28.0,464.0,
Gareth Coker,60.0,31502.0,'video game music'
Les Rythmes Digitales,0.0,216.0,
Amy J Pryce,41.0,496.0,
Stuart Chatwood,47.0,10226.0,'scorecore'
Ian Livingstone,29.0,1339.0,'video game music'
Bill Brown,41.0,4863.0,'video game music'
Aubrey Ashburn,14.0,94.0,'scorecore'
Celica Soldream,33.0,384.0,
Black Moon Circle,2.0,871.0,'norwegian psychedelic'
Amparo Ochoa,37.0,31588.0,'bolero'
Jonathan Coulton,47.0,95626.0,'antiviral pop'
Corey Burton,26.0,1250.0,"""children's story"""
Tina Malia,49.0,27508.0,'high vibe'
Sat Kartar Singh,31.0,27.0,
Joe Ely,38.0,27713.0,'alternative country'
John Hiatt,60.0,165842.0,'alternative country'
Lyle Lovett,53.0,163768.0,'alternative country'
Titus Andronicus,35.0,55601.0,'indie punk'
Amanda Shires,57.0,38148.0,'alternative country'
Adia Victoria,46.0,30322.0,'alternative americana'
Kyshona Armstrong,33.0,2134.0,'nashville singer-songwriter'
Frank Michael,38.0,12148.0,'accordeon'
Judith,3.0,202.0,
Bobbejaan Schoepen,28.0,2757.0,'classic belgian pop'
Petra Frey,32.0,9333.0,'classic schlager'
Simone,30.0,1997.0,
Gölä,49.0,42983.0,'mundart'
Lugatti & 9ine,61.0,72069.0,'cologne hip hop'
Fruity Luke,24.0,531.0,
Mine,49.0,54805.0,'german indie'
Lilian Mbabazi,5.0,14.0,
Juicy Gay,31.0,11320.0,'german cloud rap'
Pimf,43.0,11029.0,'deep german hip hop'
Toni Dancehall,7.0,283.0,
Jonas Platin,34.0,11091.0,'deep german hip hop'
Fatoni,0.0,258.0,
Rockstroh,36.0,10814.0,'german dance'
Isabelle Boulay,47.0,110530.0,'chanson'
Carmel,31.0,4317.0,
Lara Fabian,58.0,614549.0,'french pop'
Clémence Saint-Preux,26.0,1834.0,
Jenny Petra,1.0,57.0,
ManyFew,53.0,2974.0,
Robin Tayger,42.0,2157.0,'deep groove house'
Santeli,34.0,1052.0,
Alix Robson,42.0,204.0,
Finn Kleffmann,32.0,559.0,
Rachel Raditz,34.0,221.0,
Sonam,36.0,130.0,
Liv.e,50.0,32456.0,'alternative r&b'
Dirty Art Club,48.0,43023.0,'charlotte nc indie'
Eyedress,77.0,629322.0,'noise pop'
BSTFRND,9.0,470.0,
Nathan Nicholson,57.0,2712.0,
BE.TH,29.0,26.0,
青木志貴,17.0,90.0,
M・A・O,10.0,250.0,
KOTONOHOUSE,41.0,27.0,'kawaii edm'
Raven & Kreyn,56.0,27577.0,'big room'
Malke,14.0,943.0,'deep hardtechno'
The Kazu Matsui Project,4.0,201.0,
Madmic,3.0,37.0,
Teri Miko,13.0,4006.0,
Edwin Starr,53.0,126857.0,'classic soul'
Billy McLaughlin,34.0,7437.0,'fingerstyle'
Inlakesh,19.0,2861.0,'didgeridoo'
Wynonna Judd,52.0,366912.0,'country'
Rakon,32.0,593.0,'korean underground rap'
Senore Matze Rossi,0.0,2212.0,'german indie'
Rival Schools,36.0,31169.0,'emo'
The Juliana Theory,37.0,34052.0,'christian punk'
Omid,0.0,324.0,
User Friendly,1.0,39.0,
Cats Millionaire,0.0,294.0,
Backxwash,35.0,22162.0,'escape room'
フジファブリック,55.0,271136.0,'j-pop'
Loud,49.0,122052.0,'hip hop quebecois'
K/DA,71.0,1534387.0,'k-pop girl group'
Frase,34.0,2391.0,
WizRaban,0.0,9.0,
Александр Блок,10.0,7.0,
Joel Sattler,8.0,12.0,
黃慧音,38.0,10769.0,'fo jing'
Young Marco,33.0,15460.0,'dutch experimental electronic'
Orlando Contreras,38.0,68498.0,'bolero'
Tito Cortés,30.0,7102.0,'classic colombian pop'
Oskar Linnros,53.0,85213.0,'swedish hip hop'
Sophie Favier,27.0,63.0,
H-Blockx,49.0,50350.0,'german alternative rock'
Scylla,54.0,90409.0,'belgian hip hop'
Reda,14.0,308.0,'rap inde'
Dr. Shiver,23.0,2809.0,
Émilie Simon,39.0,61863.0,'electro-pop francais'
Saule,33.0,4585.0,'belgian pop'
Shawn Cotterell,7.0,8.0,
Patricia Shirley,13.0,56.0,
Suzy Rock,28.0,834.0,
MainMain,31.0,1249.0,'christian trap'
Hollyn,56.0,261269.0,'ccm'
Reconcile,35.0,15527.0,'christian hip hop'
V.Rose,44.0,36038.0,'christian hip hop'
Black Knight,23.0,7144.0,
Beleaf,39.0,13956.0,'christian hip hop'
Jon Keith,52.0,29365.0,'christian hip hop'
Bill Moss Jr.,3.0,379.0,
The BME State Choir,0.0,8.0,
Alastair Lane,31.0,912.0,
Signo,3.0,821.0,
MUCC,46.0,97772.0,'idol rock'
Mezo,44.0,19593.0,'polish pop'
Chrysta Bell,18.0,14612.0,
Paul Denton,40.0,4988.0,'progressive house'
Madwave,33.0,2532.0,'uplifting trance'
eleven.five,28.0,3157.0,'progressive trance'
Eximinds,40.0,10215.0,'deep uplifting trance'
L’Âme Immortelle,35.0,42002.0,'dark wave'
Focus,48.0,156601.0,'album rock'
Whitebear,26.0,11726.0,'deep psytrance'
Matt Bukovski,33.0,7635.0,'progressive trance'
Günther,49.0,32134.0,'bubblegum dance'
Sabrina Salerno,48.0,14858.0,'italian disco'
Jason van Wyk,16.0,1743.0,
Shingo Nakamura,45.0,35079.0,'japanese progressive house'
Aimoon,36.0,2810.0,'progressive trance'
Bockoven,4.0,108.0,
Lucid Blue,33.0,508.0,
Mor Avrahami,33.0,2857.0,'circuit'
Chris Howard,22.0,9.0,
Jimmie Wilson,15.0,164.0,
Mike Vale,34.0,2831.0,
Aquagen,42.0,14312.0,'bubble trance'
Microlin,5.0,815.0,
Evan Gamble Lewis,6.0,125.0,
Javi Boss,31.0,9634.0,'dark hardcore'
Rob Mayth,42.0,8816.0,'hands up'
Liza ’N’ Eliaz,3.0,139.0,
Rayvolt,38.0,3112.0,
LIAMOO,59.0,22964.0,'swedish idol pop'
Shiki(TMNS),61.0,63930.0,'anime rap'
KMNZ,35.0,29543.0,'japanese vtuber'
Lyck,20.0,250.0,
Peter Cornelius,45.0,32730.0,'austropop'
Claire Willis,23.0,251.0,
Norihito Suda,2.0,154.0,
Istanbul Oriental Ensemble,9.0,2652.0,'turkish instrumental'
Factory Floor,17.0,13558.0,'deep gothic post-punk'
Grooveyard,25.0,1193.0,
Nicolas Duvoisin,3.0,323.0,'swiss techno'
Neil Landstrumm,20.0,5535.0,'bleep techno'
The Jackie Boyz,16.0,5891.0,
Mars Kasei,16.0,147.0,
Approaching Black,33.0,2626.0,'progressive trance house'
Roxen,55.0,44031.0,'eurovision'
Shaft,40.0,1728.0,
Nick Sparkle,0.0,31.0,
FYÜTCH,21.0,1071.0,
gyrofield,33.0,5014.0,'future bass'
Detrace,17.0,3469.0,
Jubël,68.0,58385.0,'dance pop'
White Trumpet,30.0,97.0,
Hilla,44.0,845.0,'frauenrap'
Joel Crouse,36.0,7842.0,
Jordana,52.0,20238.0,'indie pop'
Disco Shrine,14.0,1588.0,
Tommy Olivencia,41.0,22073.0,'latin jazz'
El Gran Combo de Puerto Rico,63.0,1030867.0,'salsa'
Billo's Caracas Boys,10.0,2192.0,'orquesta cubana'
Daniel Feels,15.0,675.0,
Facesplit,16.0,863.0,'deathstep'
100hurts,11.0,341.0,
Resplandor,9.0,987.0,'latin shoegaze'
JuanK Padilla,0.0,4.0,
Julián Rojas,40.0,60.0,
Carlos Karlo Cotes,1.0,2.0,
"Amín Martínez ""El Chiche""",0.0,376.0,
Magnetude,36.0,11968.0,'neurofunk'
Lerocque,28.0,5106.0,
Ahmad,11.0,472.0,
Homemade Weapons,22.0,4159.0,'deep dnb'
Quartz,11.0,722.0,'deep dnb'
SUHO,50.0,1142774.0,'k-pop'
De Havenzangers,37.0,13661.0,'classic dutch pop'
The Cats,54.0,51591.0,'classic uk pop'
Marva,29.0,4824.0,'classic belgian pop'
Luc Steeno,24.0,5810.0,'classic belgian pop'
Lindsay,26.0,3909.0,'classic belgian pop'
De Romeo's,32.0,10494.0,'classic belgian pop'
Les Schtroumpfs,29.0,1494.0,
Imca Marina,30.0,878.0,'classic schlager'
Wendy Van Wanten,20.0,2160.0,'classic belgian pop'
Samson & Gert,48.0,23902.0,'classic belgian pop'
Piet Piraat,41.0,12326.0,'muziek voor kinderen'
Mega Mindy,44.0,19334.0,'muziek voor kinderen'
Het Huis Anubis,33.0,7173.0,
DJ Skazi,50.0,100040.0,'psychedelic trance'
EVE,27.0,9493.0,
LEEZ,15.0,400.0,
Звонкий,49.0,77911.0,'russian dance pop'
Saturn,48.0,27471.0,'glitchcore'
Chach,24.0,1281.0,'glitchcore'
blackwinterwells,55.0,25897.0,'glitchcore'
FROMTHEHEART,33.0,8403.0,'glitchcore'
Ways,8.0,37.0,
Blitz Union,38.0,5243.0,
Velos,0.0,57.0,
yunis,37.0,3153.0,
Haiku Hands,37.0,18093.0,'aussietronica'
KXYLI,23.0,134.0,
LEDA,0.0,94.0,
Sewerslvt,61.0,163746.0,'atmospheric dnb'
10-FEET,49.0,216866.0,'j-poprock'
Izzard,33.0,5288.0,
Sega Bodega,51.0,52405.0,'art pop'
meganeko,48.0,39487.0,'chiptune'
Architecture in Tokyo,36.0,14419.0,'future funk'
Lust for Youth,33.0,26032.0,'danish post-punk'
Loke Rahbek,27.0,5944.0,'danish experimental'
SEBii,54.0,46148.0,'glitchcore'
Luc Van Meeuwen,11.0,859.0,'classic belgian pop'
Marc Dex,13.0,1008.0,'classic belgian pop'
Juul Kabas,13.0,1401.0,'classic belgian pop'
Danny Fabry,22.0,2546.0,'classic belgian pop'
Ann-Louise Hanson,34.0,3122.0,'dansband'
Ulli Schwinge,2.0,8.0,
Staffan Broms,2.0,71.0,
Hasse Andersson,47.0,37528.0,'classic swedish pop'
Lasse Lönndahl,0.0,308.0,
Otto Brandenburg,36.0,5518.0,'classic danish pop'
Artur Erikson,21.0,1047.0,'svensk lovsang'
François Deguelt,26.0,2598.0,'vintage chanson'
Cornelis Vreeswijk,51.0,143140.0,'classic swedish pop'
Hoffmann & Hoffmann,37.0,4467.0,'classic schlager'
André Brasseur,25.0,1727.0,'hammond organ'
Tommy James & the Shondells,58.0,245846.0,'brill building pop'
Margriet Hermans,20.0,2023.0,'classic belgian pop'
Hanns Petersen,0.0,3.0,
The Staple Singers,60.0,268596.0,'chicago soul'
Ed Bogas,2.0,83.0,
Wit Blu,29.0,458.0,
RYYZN,48.0,30558.0,
Rave New World,37.0,7705.0,
Foxa,52.0,14259.0,'belgian edm'
Robin Hustin,51.0,10928.0,'dutch edm'
JYYE,52.0,20260.0,'deep groove house'
Gill Chang,48.0,24122.0,'future bass'
So Sus,32.0,2429.0,
Moore Kismet,50.0,23324.0,'dubstep'
Rossy,33.0,2612.0,
INZO,55.0,101057.0,'edm'
Align,40.0,4772.0,
Herrin,34.0,1708.0,'pop edm'
Teddy Marquee,19.0,2065.0,
Madnap,45.0,8461.0,'future bass'
Bigtopo,24.0,1428.0,
Supertask,45.0,15531.0,'deep dubstep'
Xavi,36.0,6513.0,'future bass'
Harvie,5.0,7.0,
Ethan Glass,5.0,469.0,
Psilodump,15.0,2763.0,'chiptune'
Vowel,12.0,611.0,
CRIMES!,4.0,790.0,
Rekoil,20.0,4426.0,'deathstep'
Lacey James,28.0,461.0,
Lewis,10.0,553.0,
Disero,37.0,2699.0,'canadian electronic'
Josh Bogert,38.0,11179.0,
Blonde Maze,47.0,4889.0,'indie electropop'
OLWIK,40.0,12633.0,'gaming edm'
Rosenfield,60.0,64989.0,
Rosenfeld,60.0,64989.0,
Circle of Dust,42.0,31753.0,'dark clubbing'
Trifect,47.0,41602.0,'kawaii future bass'
Street Cleaner,38.0,13213.0,'cyberpunk'
VHS Glitch,33.0,16685.0,'cyberpunk'
Owl Vision,47.0,30934.0,'dark clubbing'
Social Kid,35.0,4820.0,'dark clubbing'
The Forgotten,36.0,1930.0,'dark clubbing'
Jonny Craig,50.0,110861.0,'metalcore'
Kidmeddling,6.0,190.0,'singaporean hip hop'
P_NEDA,6.0,560.0,'singaporean hip hop'
Macabre,32.0,21659.0,'brutal death metal'
Alkaline Trio,60.0,323163.0,'chicago punk'
Plow United,12.0,2761.0,'delaware indie'
Jacob Karlzon,39.0,4273.0,'swedish jazz'
宮本典子,25.0,2646.0,'techno kayo'
Starship Orchestra,9.0,2882.0,
